Optical Power Monitor
5.0.4590.776
Delimiter Used: , ','

Start of Measurement , 1/7/2024 23:17:29
Sample Interval , 0.5 s
, PM100D 200629114
Type, PM100D
Serialnumber, P0041112
Sensor, S120C
SensorSerialnumber, 200629114
Wavelength / Responsivity, 780 nm

,,,PM100D 200629114, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
381, 1/7/2024, 23:20:13.744,0.0013881
382, 1/7/2024, 23:20:14.268,0.001388
383, 1/7/2024, 23:20:14.788,0.0013882
384, 1/7/2024, 23:20:15.310,0.0013853
385, 1/7/2024, 23:20:15.829,0.0013851
386, 1/7/2024, 23:20:16.351,0.0013863
387, 1/7/2024, 23:20:16.870,0.0013865
388, 1/7/2024, 23:20:16.902,0.0013871
389, 1/7/2024, 23:20:16.933,0.0013871
390, 1/7/2024, 23:20:16.965,0.001388
391, 1/7/2024, 23:20:16.995,0.0013871
392, 1/7/2024, 23:20:17.026,0.001388
393, 1/7/2024, 23:20:17.548,0.0013856
394, 1/7/2024, 23:20:18.068,0.001388
395, 1/7/2024, 23:20:18.588,0.0013893
396, 1/7/2024, 23:20:19.111,0.0013877
397, 1/7/2024, 23:20:19.630,0.0013884
398, 1/7/2024, 23:20:20.149,0.0013877
399, 1/7/2024, 23:20:20.670,0.001387
400, 1/7/2024, 23:20:21.193,0.0013868
401, 1/7/2024, 23:20:21.720,0.0013869
402, 1/7/2024, 23:20:22.247,0.0013881
403, 1/7/2024, 23:20:22.772,0.0013869
404, 1/7/2024, 23:20:23.294,0.001387
405, 1/7/2024, 23:20:23.821,0.001386
406, 1/7/2024, 23:20:24.342,0.0013857
407, 1/7/2024, 23:20:24.861,0.0013879
408, 1/7/2024, 23:20:25.383,0.0013868
409, 1/7/2024, 23:20:25.906,0.001388
410, 1/7/2024, 23:20:25.938,0.0013922
411, 1/7/2024, 23:20:25.969,0.0013886
412, 1/7/2024, 23:20:26.002,0.0013901
413, 1/7/2024, 23:20:26.524,0.0013878
414, 1/7/2024, 23:20:27.046,0.0013856
415, 1/7/2024, 23:20:27.568,0.0013853
416, 1/7/2024, 23:20:28.089,0.0013864
417, 1/7/2024, 23:20:28.609,0.0013892
418, 1/7/2024, 23:20:29.127,0.0013872
419, 1/7/2024, 23:20:29.652,0.0013876
420, 1/7/2024, 23:20:30.174,0.0013884
421, 1/7/2024, 23:20:30.693,0.0013875
422, 1/7/2024, 23:20:31.214,0.0013871
423, 1/7/2024, 23:20:31.733,0.0013872
424, 1/7/2024, 23:20:32.255,0.0013887
425, 1/7/2024, 23:20:32.778,0.0013874
426, 1/7/2024, 23:20:33.301,0.0013884
427, 1/7/2024, 23:20:33.827,0.0013874
428, 1/7/2024, 23:20:34.352,0.001387
429, 1/7/2024, 23:20:34.870,0.0013881
430, 1/7/2024, 23:20:34.901,0.0013874
431, 1/7/2024, 23:20:34.933,0.0013866
432, 1/7/2024, 23:20:34.968,0.0013863
433, 1/7/2024, 23:20:35.000,0.0013883
434, 1/7/2024, 23:20:35.520,0.0013871
435, 1/7/2024, 23:20:36.041,0.0013878
436, 1/7/2024, 23:20:36.564,0.0013853
437, 1/7/2024, 23:20:37.083,0.001387
438, 1/7/2024, 23:20:37.607,0.001387
439, 1/7/2024, 23:20:38.133,0.0013877
440, 1/7/2024, 23:20:38.656,0.0013866
441, 1/7/2024, 23:20:39.177,0.0013859
442, 1/7/2024, 23:20:39.697,0.0013878
443, 1/7/2024, 23:20:40.217,0.0013893
444, 1/7/2024, 23:20:40.737,0.0013867
445, 1/7/2024, 23:20:41.258,0.0013884
446, 1/7/2024, 23:20:41.777,0.0013861
447, 1/7/2024, 23:20:42.301,0.0013857
448, 1/7/2024, 23:20:42.826,0.0013846
449, 1/7/2024, 23:20:43.352,0.0013849
450, 1/7/2024, 23:20:43.871,0.0013861
451, 1/7/2024, 23:20:43.903,0.0013874
452, 1/7/2024, 23:20:43.935,0.0013874
453, 1/7/2024, 23:20:43.965,0.0013883
454, 1/7/2024, 23:20:43.996,0.0013883
455, 1/7/2024, 23:20:44.027,0.0013877
456, 1/7/2024, 23:20:44.545,0.001385
457, 1/7/2024, 23:20:45.067,0.0013863
458, 1/7/2024, 23:20:45.589,0.0013859
459, 1/7/2024, 23:20:46.111,0.0013875
460, 1/7/2024, 23:20:46.631,0.0013887
461, 1/7/2024, 23:20:47.152,0.0013874
462, 1/7/2024, 23:20:47.676,0.0013884
463, 1/7/2024, 23:20:48.197,0.001387
464, 1/7/2024, 23:20:48.717,0.001387
465, 1/7/2024, 23:20:49.241,0.001387
466, 1/7/2024, 23:20:49.766,0.0013867
467, 1/7/2024, 23:20:50.287,0.0013846
468, 1/7/2024, 23:20:50.802,0.0013849
469, 1/7/2024, 23:20:51.323,0.0013862
470, 1/7/2024, 23:20:51.842,0.0013864
471, 1/7/2024, 23:20:52.363,0.0013867
472, 1/7/2024, 23:20:52.883,0.0013856
473, 1/7/2024, 23:20:52.914,0.0013827
474, 1/7/2024, 23:20:52.951,0.0013827
475, 1/7/2024, 23:20:52.983,0.0013836
476, 1/7/2024, 23:20:53.014,0.0013857
477, 1/7/2024, 23:20:53.538,0.0013856
478, 1/7/2024, 23:20:54.059,0.0013848
479, 1/7/2024, 23:20:54.579,0.0013858
480, 1/7/2024, 23:20:55.100,0.0013838
